ACRES,POP_2010,POP_2000,Manure_P_kg_ha,P_Ag_Buffered,RNAT45,PDEV,PFOR,PWETL,Ag_P_Runoff,Ag_P_Erosion,Ag_Tile_SSF,PIUCN_IA,PIUCN_IB,Ag_P_balance_kg_ha
8139.05,134,153,0.130667979,60.35451794,97.627121,2,5.4170914,82.9165802,1.289682647,0.038551135,217.1119697,0,0,-1.053741313
13982.31,220,189,0.196798998,97.02497286,,2,26.2039566,61.2523079,10.98078648,0.412355395,398.4604266,0,0,-0.132860747
15756.94,43,106,0,98.66666667,88.8073425,8,4.8251395,75.9858093,0,0,0,0,0,0
32166.45,27264,15245,0.566687393,89.65043827,81.1082993,26,46.2006531,4.7499738,1.821168102,0.062055431,0,0,0,0.999708674
12897.11,3373,2720,2.556208658,58.22118743,59.7136726,9,11.227561,39.6881218,9.039766388,0.337480091,64.10987584,0,0,0.72253519
10675.33,374,426,0.547974908,49.81813458,70.8669357,4,50.9689522,6.9222755,6.953065713,0.240112947,335.2431107,0,0,-0.124242784
12828.03,67,90,0,96.55172414,77.6556778,24,4.6148739,45.7503319,0,0,0,0,0,0
27766.44,513,579,0.213736503,79.40442225,91.5581055,5,54.9262238,19.0044155,1.40482425,0.052574819,443.0321102,0,0,-0.048460646
24964.15,607,604,0.158808278,81.80813846,92.3920593,5,23.3054771,57.0097275,2.689803151,0.08349257,569.9183559,0,0,-0.040859003
21970.76,936,886,1.503459435,72.34652628,78.5751266,4,32.1347885,25.7890053,7.400961968,0.214385236,0,0,0,0.518940218
9568.08,693,592,1.04453277,73.89580974,84.3266373,5,47.1502113,21.0692348,8.857585764,0.305706849,475.7911159,0,0,-0.23682774
24037.9,5856,4287,2.959627583,87.68531803,78.9891129,13,24.763195,21.4195061,10.38600676,0.403499974,0,0,0,2.055155437
25097.69,360,338,1.66029176,13.40213536,49.636364,3,0.9509962,44.2625847,24.37849737,0.44424542,527.8487807,0,0,-2.267011367
37078.93,243,344,0,80.10752688,98.0603485,2,0.3176811,89.9018784,1.26682379,0.061113846,0,0,0,0
20538.44,110,106,0.069917431,24.80364011,99.5677261,1,7.2716279,73.0592499,5.528263206,0.208626775,533.0401692,0,0,-1.392660467
20614.91,183,197,0.094370414,14.4957238,100,1,1.504876,67.2107849,17.9382128,0.380051443,346.2087852,0,14.7197768,-1.879730753
22858.41,43,20,,,96.4594803,1,19.5006962,79.1706848,0.022265519,0.000406363,3.714808673,0,0,
20052.77,11045,5936,1.995387605,93.62969465,85.5945663,22,41.065361,12.1721554,6.263973686,0.174373934,0,0,0,1.38559044
13916.81,277,318,0.140563381,82.59428098,94.3972092,3,33.0589676,35.9372025,4.202116507,0.09278011,545.3019829,0,0,-0.031870047
22758.98,17457,16379,2.27249839,88.9108193,76.0047379,29,19.5962906,19.7238102,8.722691132,0.258063532,0,0,0,1.578015237
9265.86,6485,3603,0.835802,90.8900084,80.5473099,32,43.6866608,5.9423943,2.068990484,0.101993653,0,0,0,0.818117128
19595.42,10408,6428,0.626860372,91.39355942,79.2200241,21,30.2430477,9.3469906,8.253177172,0.219758562,0,0,0,1.560765469
23275.33,95517,87146,0.001215151,73.3686067,25.6826859,89,6.5031123,2.4763699,0.168721589,0.00443655,0,0,0,0.034224684
25112.07,1813,1652,1.368357539,52.34888069,67.3794098,7,28.6629143,23.3714142,6.095230903,0.308266888,517.3657598,0,0,-0.310248786
10858.46,8659,4547,1.929777128,92.84991568,87.5034332,25,40.898632,10.44911,4.660514695,0.158068409,0,0,0,1.340030745
25149.01,0,6,1.125385262,27.08521445,96.5517273,0,0.0587135,64.465271,12.58052814,0.247650252,635.6484881,0,0,-2.174475079
253693.85,0,0,0,100,100,0,0,99.2647095,1.474144464,0.030668753,21.03131431,0,0,0
30990.07,18026,10704,2.217644215,89.40351772,82.8267365,23,24.8723125,20.3234005,7.144016153,0.275831709,0,0,0,1.590392961
14640.77,4708,4434,1.680968157,61.42677536,66.0476761,13,23.6458244,22.283371,9.921538487,0.341164273,466.2961541,0,0,-0.381127238
131608.24,1,3,,100,100,0,0,100,0.018452102,0.000492845,0.93510175,0,0,
24637.45,2394,2183,0.878216936,48.76734017,74.8083191,7,29.9748039,31.1962528,7.800352945,0.223402131,416.8091208,0,0,-0.199118819
23239.42,2367,2730,2.40538086,10.15823463,66.2852783,6,4.9829988,23.0122662,27.81087306,0.452052549,517.0178746,0,0,-0.545373902
9896.46,0,28,0,99.74874372,,7,24.6418343,27.6545238,0,0,0,0,0,0
18305.6,8063,4698,0.44596993,93.66087037,87.2030792,18,50.3032532,6.4167128,2.318727553,0.072490305,0,0,0,0.917733321
25394.19,989,874,0.536524229,75.88607595,86.3532257,6,44.1748619,25.5654411,3.328065805,0.073639747,522.3679653,0,0,-0.121646562
23601.63,3387,2747,0.234533273,85.33508111,83.3913193,8,62.9072456,1.2465045,0.246233638,0.00400037,0,0,0,-0.073264894
17274.29,282,288,0.22622603,17.66709818,89.389183,2,12.5659018,44.8470802,5.277885497,0.187860476,563.9178564,0,0,-2.268349757
33685.98,81734,46901,0.005683989,63.73075546,40.7840805,71,21.7259827,2.0652668,0.171732079,0.00220867,0,0,0,0.11508155
9052.29,18605,8359,0.311644345,78.21710999,58.0991249,55,34.2431259,1.8187652,1.221590812,0.00950228,0,0,0,0.232611662
29701.35,898,656,0,86.11111111,74.9704819,14,2.9415779,66.3254166,0,0,0,0,0,0
31740.31,592,587,0.594218474,35.51118595,90.4202423,3,19.5343399,54.1431694,5.068558376,0.156716262,563.405446,0,0,-0.742727012
13982.76,9120,5351,0.241932663,90.21129797,83.3795013,31,56.6500053,1.1505368,0.33550894,0.002493877,0,0,0,0.372931344
27221.56,1995,2228,4.156498313,48.47132799,39.687088,7,21.0796165,23.7135448,12.0317399,0.2361864,0,0,0,2.327421462
29598.31,574,670,0.082950165,23.15264745,96.3435059,2,1.5394222,72.0058517,18.43131374,0.389355631,285.0158172,0,4.896402157,-1.652254886
67352,0,0,,100,100,0,0.0439174,99.9560852,0.050290721,0.001343237,2.548595362,0,0.662229109,
27306.81,952,922,0.671743941,67.75797445,75.6388779,5,43.7614555,21.4608593,13.82011417,0.250561219,300.8320938,0,0,-0.152305034
29422.68,117428,92885,0.004254106,76.44059153,48.2574615,70,21.0625153,4.102572,0.503108529,0.015441864,0,0,0,0.119816755
40332.04,812,839,1.214148633,39.32340021,79.4482422,7,33.4465561,28.6143818,0.883237753,0.038855063,100.567029,0,0,-0.275284879
25968.77,820,819,2.469031237,11.48856083,62.1549416,3,9.1577625,19.2249165,28.57219467,0.46169103,508.6572122,0,0,-0.559805403
21765.23,4419,4001,3.75950634,75.7574986,74.570015,10,24.373951,17.9410648,14.06346708,0.442924064,0,0,0,2.610588554
35418.18,360,422,1.136452861,12.36137681,98.0454712,3,0.2113382,58.4117088,13.82077641,0.475710029,512.7271884,0,0,-2.982730327
8258.89,3666,3464,1.131932147,50.45646412,60.8441086,16,34.8100395,13.7534189,11.93431402,0.389545021,139.3252721,0,0,-0.25664387
29344.06,2042,1707,0.95615544,75.73782046,79.6281357,5,37.7729759,18.7283897,8.098593502,0.225985766,7.748965475,0,0,-0.200521081
16390.48,1280,1251,2.370031012,58.89536912,64.3520813,5,25.2103119,30.2442074,9.058417336,0.256716526,118.3774283,0,0,0.954590955
21394.7,8169,5144,2.357810153,91.90648965,83.9630127,15,30.7979813,16.6068382,8.551054476,0.300310648,0,0,0,1.641958705
20821.43,11256,10788,0.389746856,72.95341474,69.2610474,29,18.5478973,37.9338799,9.3203315,0.280481203,266.8580115,0,0,-0.088367613
16456.53,36,30,0.049433494,55.8088876,100,1,0.9590428,85.972023,7.616623881,0.203435692,385.9895418,0,0,-0.984648203
32474.14,1064,1235,0.534314542,53.18188582,90.139946,5,25.8017559,38.5051842,2.6316198,0.096179023,407.9243558,0,0,-0.121145558
10076,716,561,0.484293091,66.15313511,92.578125,7,44.8420258,24.5677185,3.115162973,0.05776851,503.5915549,0,0,-0.109804155
31925.85,777,777,0,95.01312336,63.8888893,28,0.8565446,41.7739983,0,0,0,0,0,0
77198.41,0,0,,,,0,0,0,0,0,0,0,0,
25738.9,237,275,0.108361197,22.88747681,99.4068832,2,1.2654675,66.2399597,6.65465185,0.148964888,164.9758564,0,0,-2.158408197
33998.31,295,349,0.089629549,65.71507761,95.7858658,2,28.2841549,57.152607,2.969790872,0.109584554,549.6834134,0,0,-0.131561602
10304.22,25768,13437,0.002335917,73.73271889,56.6807518,53,41.46064,0.824837,0.172207288,0.001358685,0,0,0,0.045092484
23375.63,1266,1218,0.008866998,27.24169322,91.6394501,8,3.0965738,67.3511658,15.07581087,0.713190321,0.327587359,0,0,0.109058393
25919.27,672,786,1.085883659,38.72674419,76.7236328,3,9.8106709,57.0456123,7.467797146,0.439535352,437.7597448,0,0,-0.285674571
34638.14,94,80,0.105877341,18.98065624,89.1152496,1,9.5729818,56.5105515,6.300170852,0.146109059,596.9522149,0,0,-2.10893316
19542.96,7191,5263,5.121913456,63.78304065,55.6511421,13,12.4344559,24.3147945,8.106489367,0.261576962,0,0,0,2.890464062
26076.59,1395,1165,1.600381097,30.76892118,61.8901939,5,19.8768654,26.6279697,5.436057578,0.266955646,541.9725873,0,0,-0.36285567
23829.36,20494,16597,0.004918218,81.1634349,84.4171753,31,62.7962875,1.4728318,0.186710067,0.002070696,0,0,0,0.135788164
20209.13,61458,30805,0.007333643,81.02600141,51.6044273,63,21.8299885,8.0833216,0.560130023,0.011042719,0,0,0,0.206551784
17769.7,341,279,2.510408021,8.032625786,,2,14.3338003,11.0328341,13.78396097,0.545807196,404.3713029,0,0,-3.160495604
36323.49,58491,29669,0.01944986,88.38582677,67.8061523,47,32.6119881,5.1544857,2.058164254,0.051840344,0,0,0,0.547804604
14862.15,11890,7244,0.363438381,94.84501348,83.6208496,32,39.8851776,10.1637964,2.659776325,0.136914358,0,0,0,0.724832253
10657.15,4762,3302,2.704266362,92.97443842,83.7258759,22,23.1284962,22.7869854,7.223494935,0.178036323,0,0,0,1.877833464
30284.99,2853,2524,0,90.78014184,70.7297516,28,15.4041328,51.5297508,0,0,0,0,0,0
22742.94,1766,1455,3.832432747,47.11672194,56.6071739,5,26.3122368,26.0030727,10.78436615,0.303556602,0,0,0,2.162767727
11527.16,14568,10520,1.839657845,84.93609629,70.7309265,40,28.0260086,6.630435,5.048081869,0.13176557,0,0,0,1.323055447
15326.84,39591,23837,0.014157375,81.71417102,64.700119,50,30.488472,5.1272573,0.728263415,0.018567965,0,0,0,0.398741965
18730.45,76,91,0.025563968,25.8857556,96.632782,1,1.5189207,90.4621124,1.646655732,0.117074435,221.0663325,0,4.040944582,-0.509199601
18903.64,1944,1742,3.910768,79.27274559,75.8287048,8,20.3818264,22.5125618,15.67140346,0.459849221,0,0,0,2.715624142
18583.75,5867,5125,3.541335131,79.34381365,77.3043442,17,25.7181702,12.8584776,14.0756708,0.469578895,0,0,0,2.459091201
11016.31,9437,8902,0.005690943,89.19631094,85.7979889,36,58.786602,0.4394422,0.243448655,0.002099851,0,0,0,0.160285215
19091.51,2567,2208,6.313866133,80.21332079,65.9667816,8,17.3100204,16.141283,21.81883604,0.473956929,0,0,0,4.907867801
15025.56,21934,9648,0.144594963,83.74531835,65.7362213,48,34.9783211,2.5938108,1.408705186,0.022999832,0,0,0,0.496354965
15157.16,0,0,,60.86956522,100,0,3.6053464,68.0091476,0,0,0,0,0,
25615.75,26966,19771,3.468599291,55.71293908,47.0245132,25,6.8821559,27.7560158,9.277418066,0.302357234,0,0,0,1.957444553
15201.75,263,264,0.17029482,32.33830846,91.5240631,4,34.7146416,44.0586548,1.766977692,0.0205648,301.3443364,0,0,-3.392042041
25707.46,82603,76264,0.003024138,82.58760108,47.0549011,69,26.026535,0.6625063,0.112135712,0.000764556,0,0,0,0.085174745
22911.74,56670,52673,0.005915975,90.1019796,53.4357681,67,26.4672642,2.4430854,0.341245178,0.007606291,0,0,0,0.166623216
15647.67,38,41,0.140498391,8.029694204,84.2105255,1,2.0957446,63.0628586,6.242934059,0.112859162,553.1503253,0,0,-2.798537559
15753.27,4684,3862,1.71154817,53.07531123,55.1190491,18,23.8207893,18.5964165,11.85137545,0.399529663,0,0,0,0.109373316
19440.95,15,14,0,96.55172414,100,0,0.0151615,99.929245,1.069014923,0.028552781,54.17473497,0,10.82309366,0
24780.34,506,542,0.355444484,34.45580277,86.4226151,5,28.6599884,35.9360275,3.805287501,0.088977961,577.2252356,0,0,-2.299007135
16020.52,493,439,0.671347797,57.65809675,78.453476,8,22.4817638,30.6086082,2.970509672,0.057147683,512.412483,0,0,-0.152215216
17680.9,2992,2599,8.39737063,87.8445441,82.210083,7,11.8213158,35.7279243,6.09245071,0.243282917,0,0,0,6.256500736
18309.19,0,0,0,,,0,0,0,2.583080816,0.172934537,0,0,0,0
43012.81,1661,1708,5.846869749,68.16575237,59.7296791,4,26.0175571,40.1065178,17.14736264,0.243280901,0.075211568,0,0,4.322826821
14458.74,15548,13498,1.138716898,90.50749949,68.4171753,43,22.949831,19.7710037,2.597297823,0.065079606,0,0,0,1.080063081
11606.25,2150,1596,0.168394704,76.40306122,86.3201904,11,27.388279,47.5117912,3.931678415,0.36626653,17.58534451,0,0,-0.212440591
22067.04,780,682,0.073166742,47.88310763,90.6691895,5,35.2209167,48.6195259,4.240758171,0.39964754,0,0,0,-0.590036056
27031.81,7420,6676,4.064390676,72.45772803,63.744648,11,19.0186539,25.9394855,10.58131265,0.222498393,0,0,0,2.293669208
18373.48,953,945,0.079074737,84.40607994,88.4621048,5,71.9967728,0.8902114,0.265738905,0.002806612,0,0,0,0.314347882
22383.35,3346,2856,7.461045637,90.58784248,81.6274185,9,10.8609018,22.7020588,15.97187676,0.397615501,0,0,0,4.293175067
17234.49,50308,49696,0.007095332,80.48302872,51.7109566,65,23.7079659,5.3515811,0.124467245,0.002168835,0,0,0,0.108277862
13801.48,91,142,0.008375211,95.41062802,95.4545441,2,3.8502109,91.2869186,1.549962037,0.046331394,260.9287732,0,0,-0.067539926
13708.81,1629,1629,0.120804432,44.41280525,80.0624695,9,30.935091,35.1388779,8.788993749,0.601142711,0,0,0,-0.974199048
21365.14,0,0,7.27505E-06,96.35036496,99.789772,0,2.2845883,97.1619339,7.017096144,0.149871071,0,0,0,8.94784E-05
12150.08,2394,1682,27.22362863,86.16356428,76.49617,9,11.9732504,22.3195305,20.06214691,0.213385402,0,0,0,23.92092712
23049.86,373,435,4.204535909,74.53985879,82.4947968,2,18.8548489,61.1522942,4.916189972,0.110160089,0.134577478,0,15.3850915,3.108583119
18154.93,5787,5743,0.239174039,75.58441558,92.5166245,15,41.2638969,38.7487183,3.0796007,0.111459116,0,0,0,0.40335245
13769.34,1774,1683,27.22619934,81.98466917,76.8929749,7,15.7360573,25.158884,15.11475017,0.194993752,0,0,0,24.04135098
9909.66,1847,1129,26.47512872,58.46666408,57.8131981,8,15.399725,19.7480412,14.6886448,0.141626136,0,0,0,22.18293871
26684.96,5120,4733,2.548458332,89.93363518,88.6888962,9,43.7074699,27.1809025,5.211600337,0.160965911,0,0,0,2.095234104
9965.54,23912,23304,0.819205268,79.08703424,53.2770615,63,6.6433725,14.3730679,8.236276143,0.176308291,0,0,0,0.17933719
20269.73,3246,2592,19.41225253,39.50958347,47.0560799,6,14.7739468,24.8198776,6.70141215,0.196026201,0,0,0,15.40189855
8532.68,270,257,7.444414993,89.12459953,71.7426453,5,25.5167732,35.7923012,22.27003383,0.357712965,0,0,0,5.503956508
40249.01,774,754,0.102034732,38.65088203,88.960968,3,22.0873032,54.986927,4.538820503,0.41757233,102.494784,0,0,-0.822835199
14210.71,17526,15777,0.827100555,48.13016027,50.9579582,39,19.6941242,22.8760853,1.317377901,0.065436695,0,0,0,1.394854712
21338.77,661,688,6.275803246,76.50434783,81.7218246,3,35.6096954,25.7373486,20.33779259,0.323937271,0,0,0,4.682256646
19780.3,1570,1365,3.745516454,78.8174653,74.992485,6,22.8542614,26.3357048,17.39968739,0.395794301,0,0,0,2.711448873
23611.86,2855,2419,0.953008008,82.18627182,90.2169037,7,34.0446129,41.9567604,4.826030815,0.168525621,1.269021868,0,0,1.612367976
18505.78,2110,2056,2.542829293,89.51598963,84.2014465,7,27.9778385,21.6114655,4.774002648,0.152213096,0,0,0,0.55666617
14096.08,6113,3067,0.097857694,90.20689655,91.189743,17,66.998085,2.3933051,0.263424255,0.002058008,0,0,0,0.385806565
16346.88,3880,3389,3.281825388,81.00424328,74.9030914,12,19.0821857,24.7689743,20.32792602,0.408138814,0,0,0,2.278888509
25120.86,10060,9429,0.77609767,81.82626742,81.3642731,18,61.6686096,0.4361099,0.23437398,0.00363603,0,0,0,1.380634484
17564.01,2881,2322,3.083455152,92.69704616,83.5463257,8,21.8492413,29.2256031,5.906277936,0.239610578,0,0,0,2.141140884
26727.49,2448,2268,24.84392222,78.97381269,72.7025528,6,17.2790508,25.3756866,23.39812126,0.411666804,0,0,0,21.91866228
17390.56,1295,1087,0.075320798,85.32245268,88.6077652,8,32.4174767,43.9908028,6.002463806,0.435545061,0,0,0,-0.607406929
19061.06,1103,1075,9.911042847,49.57496259,46.5333939,5,28.3191528,23.0190125,12.66195729,0.210749073,0,0,0,8.287449515
15158.39,4612,3205,3.565800274,94.3115075,79.6923599,19,11.6718874,24.898056,13.31962806,0.28977119,0,0,0,1.485979556
13686.58,334,256,6.028722964,60.35976457,66.8235855,3,27.0175781,38.8311615,12.65692147,0.216297824,0,0,0,4.457278245
11857.66,290,320,9.767760972,31.77179743,26.6911888,4,25.4064999,30.6520882,23.90639608,0.386144106,0,0,0,7.221699974
30514.93,13335,10124,0.623537603,69.12513843,78.204567,18,66.5695496,0.0314788,0.130049898,0.002097256,0,0,0,1.109238631
25534.28,3453,2955,15.75527399,91.53222098,84.5184174,8,13.2283688,26.394701,17.44073725,0.224849078,0,0,0,13.12474685
18491.65,4299,3714,9.898575447,47.97077459,58.8226013,11,12.3931103,32.6924019,9.37446259,0.223177606,0,0,0,8.745168187
33065.65,269,252,0.028289266,28.92268361,98.3181,1,16.5462074,38.6216011,33.00235291,0.642015337,0.182943229,0,0,0.347939833
11296.74,6944,6313,1.881365314,93.82205514,79.8159714,27,6.8975372,31.2574024,10.36302119,0.187581031,0,0,0,0.411861082
22546.41,20096,17996,2.167712391,74.65835398,61.7498016,26,10.5720959,25.9158001,10.08948221,0.227258643,0,0,0,0.497379781
20318.28,2934,2265,10.3109052,53.94529819,55.5271263,7,13.6837797,21.6611042,12.57196725,0.225320585,0,0,0,7.213422434
17523.73,1176,1229,9.489133849,72.0420439,69.5584412,6,29.709053,17.6892815,7.125600439,0.161898306,0.155204466,0,0,7.015699696
12635.84,335,341,7.345991219,67.99948324,72.4978943,3,36.1218872,26.1814919,20.12930994,0.282294931,0,0,0,6.187760733
24928.8,0,0,,,0,0,0,0,0.028896661,0.00226374,0,0,0,
31947.81,2272,2235,2.031691224,78.79505018,81.3014526,5,14.5152445,51.237606,15.0599708,0.350399646,0,0,0,1.410799551
28136.12,8989,7095,1.16491631,85.78756789,80.1583252,16,42.949688,9.5707521,3.554211441,0.114717188,0,0,0,1.180823908
21034.54,2150,1930,0.949495867,77.52159274,81.9849548,8,61.2381821,1.1659852,0.398306231,0.003667578,0,0,0,1.797107849
21583.2,5895,3841,0.055477516,88.42437389,83.4858856,14,60.3795052,5.1104155,0.371330909,0.010224869,0,0,0,0.455417625
25622.19,44,34,0.009578957,20.65851514,100,0,0.4372796,82.6553726,25.94367734,1.251569408,0,0,0.002901562,0.117815032
20850.09,7082,4776,2.712547742,94.26572391,84.9358139,12,26.7939358,26.6265335,5.25699026,0.185195312,0,0,0,1.883584026
10004.27,1228,1150,3.731116011,76.78832972,69.7697678,7,28.9454918,21.7765293,4.581492869,0.135328052,0,0,0,2.009824229
16047.59,8363,6389,0.560540732,87.15060979,76.3851013,19,38.2085915,7.2636156,2.247493094,0.075422174,0,0,0,1.414998793
13661.27,5198,2400,0.338396728,79.57724588,83.4481354,19,36.4741135,35.9713669,3.992880311,0.061897195,0,0,0,0.570685471
15084.08,1165,1139,0.218152017,48.80122428,70.1462402,8,22.0741673,31.0135136,8.435353335,0.599124754,0,0,0,-1.759235846
12730.8,3669,2819,17.27052062,75.16641933,71.9545059,11,11.5787077,32.5574455,19.86807412,0.305336319,0,0,0,15.08829003
10067.64,5538,4577,20.98515214,76.4684271,66.6498795,19,10.2704735,21.2287407,21.90667004,0.333403654,0,0,0,18.38151523
25041.33,3696,3568,1.259876013,81.52629404,81.2800064,8,61.4874763,0.624397,0.23856011,0.003216441,0,0,0,2.254819717
16870.81,3408,3043,23.21032012,84.01908766,80.2406464,9,14.0573387,29.3764038,17.53670101,0.452748833,0,0,0,20.49523863
24769.38,2551,2428,8.292173041,78.53845139,71.1875381,7,23.8313026,23.1714821,4.869697417,0.134676963,0,0,0,5.772468408
7831.52,1234,1227,27.30496561,83.70870484,79.1653214,8,14.6682253,20.5395069,10.68826411,0.220808627,0,0,0,23.79678143
15220.79,5740,4317,30.87418954,52.25997588,54.2211113,13,16.3459282,15.2548332,14.87260412,0.19744483,0,0,0,27.262609
12962.19,1514,1248,2.717940781,91.16488731,84.0598907,7,26.9741707,20.09128,13.18417938,0.338267053,0,0,0,1.257249529
21800.73,6213,5183,5.728792256,76.72918462,66.2961655,12,10.5838251,28.2159805,24.08290604,0.452101219,0,0,0,4.406569469
12009.33,1047,925,21.06633389,72.19417744,68.9348221,6,17.1763172,24.6324005,14.26368523,0.134935275,0,0,0,16.93971796
30297.73,3696,3306,20.30415831,71.20722119,67.28125,7,17.6455402,20.9641743,12.58216132,0.142689129,0,0,0,15.82859616
18091.17,0,0,,,,0,0,0,4.481078281,0.285580966,0,0,0,
15429.29,2419,2317,2.991056108,94.92615617,88.3419189,10,15.4312525,32.946949,11.7985155,0.303237883,0,0,0,1.683323402
14759.53,0,0,,,0,0,0,0,3.708290206,0.287981296,0,0,0,
13947.67,4319,2275,0.011684644,88.01526718,89.699234,17,68.5279083,3.940392,0.125688553,0.001735451,0,0,0,0.18277013
23191.8,781,738,5.797658011,87.40772717,91.5017242,3,17.4786186,51.8656807,15.102789,0.351277417,0,0,0,4.876797811
21043.55,8848,8168,0.036687829,78.6775178,80.3059387,17,60.404644,3.8536925,0.172596502,0.00276309,0,0,0,0.552399186
16061.56,5686,4272,0.029587899,89.45639188,86.5701752,17,56.0639572,11.8145847,0.25741486,0.004331244,0,0,0,0.316389471
35131.49,744,773,3.80516725,64.08129407,69.0777969,2,24.0318336,53.5482559,13.05990025,0.202431707,0.019967855,0,0,2.872374983
23171.47,1524,1388,20.45409989,82.30292793,76.2682953,5,14.9711866,27.2299919,6.527952304,0.177658934,0,0,0,16.38467712
26361.75,40431,32005,0.066318078,92.94781382,73.9456711,41,49.3712997,3.9772341,0.16547534,0.002724691,0,0,0,0.197549856
22898.72,740,824,7.010842177,71.07102816,77.5636826,5,32.0524902,23.6257591,19.44758695,0.262730364,0,0,0,5.183398623
28772.72,1588,666,0.08945592,81.03139013,94.2707291,4,26.8924522,64.0936661,2.122633776,0.032235498,0.027641507,0,20.28771232,0.150861962
17113.88,2354,2032,1.4646995,81.15659971,80.0637131,8,52.6411552,1.0941826,0.764137688,0.009664652,0,0,0,2.605618748
39366.01,14373,11967,1.43437048,91.03478387,85.2524796,13,42.8620377,11.1346502,3.680107673,0.135980385,0,0,0,1.582268322
30625.7,1817,1943,0.209657564,37.51319543,82.3856812,5,18.0748501,39.6658325,13.10742422,0.930363368,0,0,0,-1.690734313
10325.74,2672,2346,29.12428897,87.13206666,79.1245804,15,9.9617853,18.3215675,27.20844504,0.412193263,0,0,0,25.71740713
25265.04,6439,5058,19.00912703,61.44495096,56.0769997,9,17.5550861,20.0599174,6.775053137,0.146829202,0,0,0,14.8190233
12294.2,3063,2444,3.109278497,91.06885842,89.425354,9,40.4833908,16.6256065,5.909085679,0.185463009,0,0,0,2.029666207
14903.81,1992,1810,10.2490175,78.57106483,76.539772,8,22.7421036,27.1935349,13.69803844,0.228696103,0,0,0,9.308813106
18929.34,2063,1981,20.90120398,46.454154,46.74897,6,15.9000988,17.9372139,10.27498831,0.14046845,0,0,0,17.46139864
28017.91,4143,3022,2.869228569,90.51032475,81.2719269,10,12.0255442,29.2933807,13.53552314,0.31662356,0,0,0,0.64958526
26415.44,2653,2610,0.243322447,34.24689723,74.1494522,5,7.4980416,47.3856659,16.5468283,1.075223385,42.67234202,0,0,-1.962216878
15919.48,6782,6102,0.148890765,93.73650108,62.8521652,31,10.2563524,53.76194,2.174327459,0.158258275,0,0,0,0.251095208
19822.68,23609,17250,0.012349138,81.29164531,73.9367142,34,52.588501,3.3968585,0.137111647,0.002278571,0,0,0,0.20566577
17295.07,1577,1693,4.596311685,85.1825913,79.7759171,7,15.2853327,25.8988895,5.323597238,0.182614883,0,0,0,2.002525696
37613.2,21228,21348,0.168553243,86.28762542,80.9186401,23,29.4426346,42.1771126,1.349069279,0.03105727,0.022783907,0,3.226146774,0.284254779
12044.79,9728,8163,0.037350343,87.2212693,87.826088,20,57.4011574,7.6657591,0.257105156,0.005987026,0,0,0,0.282537446
23793.22,1351,1251,0.048641541,85.75783057,88.1516571,5,30.4950104,49.9040833,3.562656595,0.309775079,146.1076754,0,0,-0.392258316
21360.65,3593,3480,30.54717794,73.30149577,65.3341751,8,13.3747129,17.8604221,36.12194017,0.427729071,0,0,0,26.97385034
33613.32,6715,4712,0.050736457,92.09864117,89.717926,9,66.4661713,6.1372633,0.364919009,0.00827276,0,0,0,0.375718149
21575.73,13919,12407,19.64347128,76.27197546,61.3015976,29,9.5003939,23.5082359,18.85857388,0.209873634,0,0,0,17.34563027
35299.69,1044,1021,0.04743326,29.11420151,95.2544785,3,31.5627937,29.7044659,16.96187804,0.583006873,1.313414742,0,0,0.293775486
30661.48,6374,5703,3.599147164,95.35678223,84.7539978,12,13.6481314,27.6606121,11.41999835,0.360806377,0,0,0,2.499235682
19191.65,1597,1503,13.40885488,72.32494616,66.6666641,6,22.7270622,18.8642864,17.55585251,0.278186955,0,0,0,12.45489283
15989.5,3391,3030,4.574497743,96.3005727,87.9151154,11,33.5651169,16.9010849,12.63816173,0.346878267,0,0,0,2.617567904
11841.68,13,18,0.034741102,14.74036851,99.7689209,0,1.1228848,95.1552505,0.363446458,0.010864125,61.18449114,0,0,-0.280161483
32021.08,5639,4875,3.742008067,92.13051242,87.9663086,10,38.2543907,15.889369,5.29241912,0.198817158,0,0,0,2.143724521
19639.05,816,802,0.65538288,77.48262401,83.4202652,4,37.0773811,42.2439384,2.192476451,0.082470966,216.1266215,0,0,0.873766199
31334.99,18043,17251,11.813579,73.03981908,69.9735413,21,10.5149555,35.1351967,16.30549164,0.353404593,0,0,0,10.42704731
34360.53,3895,4571,13.76358204,77.79931246,66.8846512,7,19.7214909,21.8200455,5.292890142,0.090645598,0,0,0,10.45904527
27575.66,7602,5747,0.714893539,82.09528772,77.3082275,13,40.5020828,5.8974738,2.043459959,0.046953381,0,0,0,1.289097349
31897.11,6054,5447,2.980828013,92.58606747,84.3401794,10,9.6594486,31.2983189,13.20691745,0.251026453,0,0,0,0.723937973
10369.45,427,557,0,78.26086957,100,15,1.2791418,54.6833076,0,0,0,0,0,0
21065.87,914,998,0.003435451,48.10690423,91.5222778,8,14.8961315,62.1848145,5.000873861,0.151321069,2.201066715,0,0,0.042253843
18199.94,9341,7277,1.049001176,78.12223989,77.6701889,22,53.2963333,0.0343816,0.516394265,0.009724675,0,0,0,2.049227592
20973.67,4765,3621,0.471084236,80.88917227,82.7882156,12,45.5773544,5.1211839,0.275329628,0.017367465,0,0,0,2.620186371
33303.89,44900,39288,0.27343406,78.70567719,76.0611343,31,56.8167953,3.3777492,0.143350174,0.002076156,0,0,0,0.513213356
